Game Completed Date,User ID,Team,Outcome,Task Completed,All Tasks Completed,Murdered,Imposter Kills,Game Length,Ejected,Sabotages Fixed,Time to complete all tasks,Rank Change,Region,Game Code
2020-12-10 13:09:02,16,Crewmate,Loss,1.0,No,No,,176,No,4.0,,,NA , GYKUTQ
2020-12-09 23:22:41,16,Crewmate,Loss,3.0,No,No,,645,Yes,1.0,,---,NA , JBPWTQ
2020-12-09 23:11:04,16,Crewmate,Loss,1.0,No,Yes,,215,No,1.0,,,NA , JBPWTQ
2020-12-09 23:03:54,16,Crewmate,Loss,2.0,No,Yes,,51,No,0.0,,,NA , OUQODF
2020-12-09 22:58:35,16,Crewmate,Loss,1.0,No,Yes,,139,No,0.0,,,NA , HGRDHF
2020-12-09 22:52:57,16,Crewmate,Loss,3.0,No,Yes,,283,No,1.0,,,NA , GNDRVF
2020-12-09 20:00:25,16,Imposter,Win,,,,1.0,337,No,,,+++,NA , JBPHPQ
2020-12-09 19:54:25,16,Crewmate,Loss,5.0,Yes,Yes,,381,No,2.0,01m 54s,--,NA , JBPHPQ
2020-12-09 19:47:38,16,Crewmate,Win,5.0,Yes,Yes,,562,No,0.0,06m 02s,++,NA , JBPHPQ
2020-12-09 19:37:52,16,Crewmate,Loss,2.0,No,No,,186,Yes,1.0,,,NA , JBPHPQ
2020-12-09 19:33:53,16,Imposter,Win,,,,0.0,95,No,,,,NA , JBPHPQ
2020-12-09 19:31:51,16,Crewmate,Win,2.0,No,No,,238,No,2.0,,,NA , JBPHPQ
2020-12-09 19:26:44,16,Crewmate,Loss,5.0,Yes,No,,614,Yes,1.0,04m 25s,--,NA , JBPHPQ
2020-12-09 18:37:53,16,Crewmate,Win,4.0,No,No,,226,No,0.0,,,NA , ZVSFRQ
2020-12-09 18:33:36,16,Imposter,Win,,,,2.0,177,No,,,,NA , ZVSFRQ
2020-12-09 18:30:09,16,Imposter,Loss,,,,2.0,338,Yes,,,-,NA , ZVSFRQ
2020-12-09 18:23:12,16,Crewmate,Win,5.0,Yes,No,,431,No,0.0,03m 43s,++,NA , ZVSFRQ
2020-12-09 18:15:18,16,Imposter,Win,,,,2.0,173,No,,,,NA , ZVSFRQ
2020-12-08 21:06:45,16,Crewmate,Win,5.0,Yes,No,,404,Yes,3.0,02m 14s,++,NA , OXBPOF
2020-12-08 20:24:05,16,Crewmate,Loss,5.0,Yes,Yes,,451,No,0.0,07m 06s,--,NA , XEPKNF
2020-12-08 20:16:02,16,Crewmate,Win,3.0,No,Yes,,484,No,0.0,,++,NA , XEPKNF
2020-12-08 20:06:51,16,Imposter,Win,,,,3.0,300,No,,,+++,NA , XEPKNF
2020-12-07 17:00:17,16,Crewmate,Win,3.0,No,No,,213,No,1.0,,,NA , HVLPHF
2020-12-07 16:55:36,16,Crewmate,Win,5.0,Yes,Yes,,389,No,0.0,04m 59s,++,NA , HVLPHF
2020-12-07 16:46:31,16,Crewmate,Win,1.0,No,Yes,,57,No,0.0,,,NA , HVLPHF
2020-12-07 16:43:29,16,Crewmate,Loss,2.0,No,Yes,,104,No,0.0,,,NA , HVLPHF
2020-12-07 16:37:22,16,Crewmate,Loss,1.0,No,No,,22,No,0.0,,,NA , SODLFF
2020-12-07 13:07:13,16,Imposter,Win,,,,1.0,132,No,,,,NA , MXFVDF
2020-12-05 12:40:33,16,Crewmate,Loss,5.0,Yes,Yes,,451,No,2.0,03m 31s,--,NA , QUXRTQ
2020-12-05 12:32:43,16,Crewmate,Loss,2.0,No,Yes,,148,No,1.0,,,NA , QUXRTQ
2020-12-05 12:29:46,16,Crewmate,Win,5.0,Yes,No,,288,No,1.0,03m 15s,,NA , QUXRTQ
2020-12-05 12:24:28,16,Crewmate,Loss,5.0,Yes,Yes,,197,No,0.0,02m 51s,,NA , QUXRTQ
2020-12-05 12:20:39,16,Crewmate,Win,5.0,Yes,No,,370,No,0.0,02m 35s,++,NA , QUXRTQ
2020-12-05 12:13:47,16,Crewmate,Win,5.0,No,Yes,,392,No,1.0,,++,NA , QUXRTQ
2020-12-05 12:06:40,16,Crewmate,Loss,2.0,No,Yes,,226,No,1.0,,,NA , QUXRTQ
2020-12-02 10:27:32,16,Crewmate,Win,3.0,No,Yes,,266,No,0.0,,,NA , AIBHKF
2020-12-02 10:20:47,16,Crewmate,Loss,2.0,No,No,,240,No,0.0,,,NA , AIBHKF
2020-12-02 10:13:40,16,Crewmate,Win,2.0,No,No,,235,No,0.0,,,NA , AIBHKF
2020-12-02 10:06:44,16,Crewmate,Loss,5.0,Yes,Yes,,192,No,0.0,03m 07s,,NA , GXQQUF
2020-12-02 10:02:36,16,Imposter,Win,,,,1.0,119,No,,,,NA , GXQQUF
2020-12-01 20:52:03,16,Crewmate,Loss,3.0,No,Yes,,114,No,0.0,,,NA , JKYVFF
2020-12-01 20:49:18,16,Imposter,Win,,,,1.0,136,No,,,,NA , JKYVFF
2020-12-01 20:45:52,16,Crewmate,Win,1.0,No,No,,248,No,1.0,,,NA , IYCSFF
2020-12-01 18:04:24,16,Imposter,Loss,,,,2.0,503,Yes,,,-,NA , WGGAHF
2020-12-01 17:51:32,16,Crewmate,Loss,2.0,No,No,,156,No,2.0,,,NA , WGGAHF
2020-12-01 17:45:50,16,Crewmate,Loss,3.0,No,Yes,,257,No,1.0,,,NA , WGGAHF
2020-12-01 17:38:19,16,Imposter,Loss,,,,1.0,107,Yes,,,,NA , WGGAHF
2020-12-01 15:16:00,16,Crewmate,Win,5.0,Yes,Yes,,439,No,0.0,03m 21s,++,NA , QWDHYQ
2020-12-01 13:49:10,16,Crewmate,Win,4.0,No,No,,411,No,3.0,04m 56s,++,NA , TOHVLQ
2020-12-01 13:41:47,16,Crewmate,Loss,1.0,No,No,,98,No,0.0,,,NA , TOHVLQ
2020-12-01 13:39:40,16,Crewmate,Win,4.0,No,No,,355,No,3.0,05m 06s,++,NA , TOHVLQ
2020-12-01 13:33:15,16,Crewmate,Win,4.0,No,No,,685,No,5.0,05m 48s,++,NA , TOHVLQ
2020-12-01 13:21:13,16,Imposter,Win,,,,2.0,202,No,,,,NA , TOHVLQ
2020-12-01 13:16:44,16,Crewmate,Win,4.0,No,Yes,,453,No,0.0,03m 28s,++,NA , TOHVLQ
2020-12-01 13:08:01,16,Crewmate,Loss,4.0,No,No,,168,No,0.0,00m 54s,,NA , TOHVLQ
2020-12-01 13:04:38,16,Crewmate,Loss,3.0,No,No,,186,No,0.0,,,NA , TOHVLQ
2020-11-30 17:33:28,16,Crewmate,Win,1.0,No,No,,329,No,1.0,,++,NA , YMBRRQ
2020-11-30 17:27:19,16,Crewmate,Loss,2.0,No,No,,76,No,0.0,,,NA , YMBRRQ
2020-11-30 17:25:34,16,Crewmate,Loss,5.0,No,Yes,,234,No,0.0,,,NA , YMBRRQ
2020-11-30 17:20:56,16,Crewmate,Win,7.0,Yes,No,,511,No,2.0,04m 25s,++,NA , YMBRRQ
2020-11-30 14:48:37,16,Crewmate,Win,6.0,Yes,No,,462,No,0.0,04m 18s,++,NA , LFPGBF
2020-11-30 14:40:08,16,Imposter,Win,,,,2.0,196,No,,,,NA , LFPGBF
2020-11-30 09:25:26,16,Crewmate,Win,5.0,Yes,No,,617,No,4.0,05m 15s,++,NA , WWJUTQ
2020-11-28 11:36:36,16,Crewmate,Win,4.0,No,No,,500,No,1.0,03m 27s,++,NA , VPDHYQ
2020-11-28 11:27:19,16,Crewmate,Loss,4.0,No,Yes,,482,No,1.0,,---,NA , VPDHYQ
2020-11-28 11:18:33,16,Imposter,Win,,,,2.0,127,No,,,,NA , VPDHYQ
2020-11-28 11:16:03,16,Crewmate,Loss,5.0,Yes,No,,666,Yes,2.0,08m 13s,--,NA , VPDHYQ
2020-11-28 11:04:36,16,Crewmate,Win,3.0,No,No,,251,No,2.0,,,NA , VPDHYQ
2020-11-28 10:59:29,16,Crewmate,Win,5.0,Yes,Yes,,633,No,1.0,09m 03s,++,NA , VPDHYQ
2020-11-28 10:48:01,16,Crewmate,Win,5.0,Yes,Yes,,336,No,0.0,04m 50s,++,NA , VPDHYQ
2020-12-12 23:05:45,17,Crewmate,Win,7.0,Yes,Yes,,1046,No,0.0,09m 48s,++,Europe , PBLKRQ
2020-12-12 22:47:50,17,Crewmate,Win,6.0,No,No,,564,No,2.0,,++,Europe , PBLKRQ
2020-12-12 22:37:41,17,Crewmate,Loss,7.0,Yes,No,,935,No,0.0,11m 34s,--,Europe , PBLKRQ
2020-12-12 22:20:37,17,Imposter,Loss,,,,2.0,1382,No,,,-,Europe , PBLKRQ
2020-12-12 21:54:36,17,Crewmate,Win,7.0,Yes,No,,786,No,1.0,06m 13s,++,Europe , PBLKRQ
2020-12-12 21:35:23,17,Crewmate,Win,2.0,No,Yes,,1204,No,0.0,,++,Europe , PBLKRQ
2020-12-12 21:13:55,17,Imposter,Win,,,,2.0,1045,No,,,+++,Europe , PBLKRQ
2020-12-12 20:47:47,17,Crewmate,Loss,3.0,No,No,,307,No,0.0,,---,Europe , PBLKRQ
2020-12-12 20:39:42,17,Crewmate,Win,7.0,Yes,No,,1327,No,2.0,15m 48s,++,Europe , PBLKRQ
2020-12-12 12:53:19,17,Crewmate,Win,8.0,Yes,No,,774,No,2.0,10m 14s,++,Europe , IZNRMF
2020-12-12 12:38:09,17,Crewmate,Win,6.0,No,Yes,,588,No,0.0,,++,Europe , IZNRMF
2020-12-11 20:08:14,17,Crewmate,Win,8.0,Yes,No,,552,No,1.0,08m 53s,++,NA , OFTOOF
2020-12-11 19:50:34,17,Crewmate,Loss,4.0,No,Yes,,373,No,0.0,,---,NA , OFTOOF
2020-12-11 19:41:09,17,Crewmate,Loss,2.0,No,Yes,,476,No,1.0,,---,NA , OFTOOF
2020-12-11 19:31:56,17,Crewmate,Loss,3.0,No,Yes,,367,No,0.0,,---,NA , OFTOOF
2020-12-11 19:20:40,17,Crewmate,Win,4.0,No,No,,566,No,1.0,,++,NA , OFTOOF
2020-12-11 19:08:56,17,Crewmate,Win,4.0,No,No,,228,No,1.0,,,NA , OFTOOF
2020-12-10 23:31:46,17,Crewmate,Loss,6.0,No,Yes,,550,No,0.0,,---,NA , EYNONF
2020-12-10 23:21:15,17,Crewmate,Win,8.0,Yes,Yes,,923,No,0.0,06m 30s,++,NA , EYNONF
2020-12-10 23:03:54,17,Crewmate,Loss,1.0,No,Yes,,1084,No,0.0,,---,NA , EYNONF
2020-12-10 22:41:42,17,Crewmate,Win,1.0,No,Yes,,1105,No,0.0,,++,NA , EYNONF
2020-12-10 22:22:10,17,Crewmate,Win,7.0,No,Yes,,710,No,0.0,,++,NA , EYNONF
2020-12-10 22:08:03,17,Imposter,Win,,,,2.0,1023,No,,,+++,NA , EYNONF
2020-12-10 19:46:18,17,Crewmate,Loss,0.0,No,No,,231,No,0.0,,,NA , EDHDFF
2020-12-10 19:40:43,17,Crewmate,Loss,0.0,No,Yes,,337,No,0.0,,,NA , EDHDFF
2020-12-10 19:31:58,17,Crewmate,Loss,0.0,No,Yes,,429,No,0.0,,,NA , EDHDFF
2020-12-10 19:12:55,17,Crewmate,Loss,3.0,No,Yes,,982,No,0.0,,---,Europe , SZUNSF
2020-12-10 18:54:25,17,Crewmate,Loss,3.0,No,Yes,,519,No,0.0,,---,Europe , SZUNSF
2020-12-10 18:33:16,17,Crewmate,Win,8.0,Yes,Yes,,972,No,1.0,10m 10s,++,Europe , HEDEZF
2020-12-10 18:15:20,17,Crewmate,Loss,8.0,Yes,No,,783,No,0.0,12m 26s,--,Europe , HEDEZF
2020-12-09 19:33:24,17,Crewmate,Loss,8.0,Yes,Yes,,1307,No,0.0,06m 27s,--,Europe , JVTJWQ
2020-12-09 19:08:28,17,Imposter,Win,,,,1.0,1463,No,,,+++,Europe , JVTJWQ
2020-12-09 18:36:44,17,Crewmate,Loss,3.0,No,No,,519,No,1.0,,---,Europe , JVTJWQ
2020-12-09 18:26:43,17,Crewmate,Win,7.0,No,No,,597,No,1.0,,++,Europe , JVTJWQ
2020-12-09 18:14:32,17,Crewmate,Loss,8.0,Yes,Yes,,836,No,0.0,08m 26s,--,Europe , JVTJWQ
2020-12-13 21:12:09,18,Imposter,Loss,,,,2.0,499,No,,,-,Europe , AHNVOF
2020-12-13 20:42:41,18,Crewmate,Win,3.0,No,No,,346,No,0.0,,++,Europe , AHNVOF
2020-12-13 20:33:40,18,Crewmate,Win,3.0,No,No,,272,No,0.0,,,Europe , AHNVOF
2020-12-13 20:27:15,18,Crewmate,Win,6.0,No,No,,1022,No,0.0,,++,Europe , AHNVOF
2020-12-13 20:09:28,18,Crewmate,Win,4.0,No,Yes,,351,No,0.0,,++,Europe , AHNVOF
2020-12-13 19:57:34,18,Crewmate,Loss,4.0,No,Yes,,201,No,0.0,,,Europe , AHNVOF
2020-12-13 19:49:14,18,Crewmate,Loss,1.0,No,No,,297,No,0.0,,,Europe , AHNVOF
2020-12-13 19:30:23,18,Imposter,Win,,,,3.0,300,No,,,+++,NA , BRHQGF
2020-12-13 19:23:59,18,Crewmate,Win,7.0,Yes,No,,834,No,0.0,12m 18s,++,NA , BRHQGF
2020-12-13 19:09:18,18,Imposter,Win,,,,3.0,563,No,,,+++,NA , BRHQGF
2020-12-04 19:26:51,18,Crewmate,Win,7.0,Yes,Yes,,1309,No,1.0,14m 20s,++,NA , NRQIBF
2020-12-01 13:37:15,18,Crewmate,Win,7.0,Yes,Yes,,746,No,0.0,05m 25s,++,Europe , SADXGF
2020-12-01 13:20:23,18,Crewmate,Win,7.0,Yes,No,,883,No,0.0,10m 18s,++,Europe , SADXGF
2020-12-01 13:05:05,18,Imposter,Loss,,,,1.0,919,Yes,,,--,Europe , SADXGF
2020-12-01 12:48:49,18,Crewmate,Win,2.0,No,No,,347,No,0.0,,++,Europe , SADXGF
2020-12-01 12:11:34,18,Crewmate,Win,6.0,Yes,No,,494,No,0.0,07m 30s,++,Europe , ILCFDF
2020-11-30 22:49:57,18,Crewmate,Loss,8.0,Yes,Yes,,1387,No,2.0,06m 20s,--,NA , DOQJHF
2020-11-30 22:25:36,18,Crewmate,Loss,8.0,Yes,Yes,,936,No,0.0,06m 05s,--,NA , DOQJHF
2020-11-30 22:08:03,18,Crewmate,Loss,7.0,No,No,,987,No,0.0,,---,NA , DOQJHF
2020-11-30 21:23:34,18,Crewmate,Win,2.0,No,No,,308,No,0.0,,++,NA , DOQJHF
2020-11-30 21:16:39,18,Crewmate,Win,8.0,Yes,No,,625,No,1.0,05m 59s,++,NA , DOQJHF
2020-11-30 21:00:21,18,Crewmate,Win,8.0,Yes,No,,825,No,1.0,06m 17s,++,NA , DOQJHF
2020-11-30 20:19:06,18,Imposter,Win,,,,4.0,815,No,,,+++,NA , DOQJHF
2020-11-30 19:33:45,18,Imposter,Win,,,,3.0,742,No,,,+++,NA , WJFFHF
2020-11-30 19:20:52,18,Crewmate,Win,8.0,Yes,Yes,,1236,No,0.0,06m 34s,++,NA , WJFFHF
2020-11-30 18:57:41,18,Crewmate,Win,8.0,Yes,No,,1052,No,0.0,10m 09s,++,NA , WJFFHF
2020-11-30 18:38:04,18,Imposter,Loss,,,,3.0,1123,No,,,-,NA , WJFFHF
2020-11-30 18:19:02,18,Crewmate,Win,5.0,No,No,,322,No,0.0,,++,NA , WJFFHF
2020-11-30 17:48:45,18,Crewmate,Win,8.0,Yes,Yes,,1225,No,0.0,15m 51s,++,NA , HEBKVF
2020-11-30 17:27:06,18,Crewmate,Win,8.0,Yes,Yes,,754,No,1.0,10m 54s,++,NA , HEBKVF
2020-11-30 17:10:13,18,Crewmate,Win,8.0,Yes,Yes,,1060,No,1.0,12m 44s,++,NA , HEBKVF
2020-11-30 16:49:56,18,Crewmate,Loss,8.0,Yes,Yes,,1216,No,0.0,11m 48s,--,NA , HEBKVF
2020-11-27 21:52:41,18,Crewmate,Loss,8.0,Yes,Yes,,818,No,0.0,05m 10s,--,Europe , ILAEVF
2020-11-27 21:37:38,18,Crewmate,Loss,6.0,No,No,,598,No,0.0,,---,Europe , ILAEVF
2020-11-27 21:27:09,18,Crewmate,Loss,8.0,Yes,No,,360,No,0.0,05m 26s,--,Europe , ILAEVF
2020-11-27 21:16:55,18,Crewmate,Loss,8.0,Yes,No,,646,No,0.0,09m 53s,--,Europe , ILAEVF
2020-11-27 21:02:33,18,Crewmate,Loss,8.0,Yes,No,,916,No,0.0,11m 39s,--,Europe , UOOUCF
2020-11-27 20:45:32,18,Crewmate,Win,8.0,Yes,No,,989,Yes,1.0,11m 40s,++,Europe , UOOUCF
2020-11-27 20:26:14,18,Crewmate,Loss,8.0,Yes,Yes,,682,No,0.0,04m 50s,--,Europe , UOOUCF
2020-11-27 20:14:26,18,Imposter,Loss,,,,3.0,618,Yes,,,-,Europe , UOOUCF
2020-11-27 20:02:28,18,Crewmate,Win,8.0,Yes,No,,704,No,1.0,09m 04s,++,Europe , UOOUCF
2020-11-27 19:49:38,18,Crewmate,Win,5.0,No,No,,510,No,0.0,,++,Europe , UOOUCF
2020-11-27 19:39:12,18,Crewmate,Win,8.0,Yes,Yes,,755,No,0.0,10m 41s,++,Europe , UOOUCF
2020-11-27 19:24:23,18,Crewmate,Win,7.0,Yes,No,,996,No,1.0,06m 14s,++,Europe , BDYOXQ
2020-11-27 19:01:11,18,Crewmate,Win,6.0,Yes,Yes,,940,No,0.0,04m 58s,++,Europe , DBKSWQ
2020-11-27 18:44:27,18,Crewmate,Win,7.0,Yes,No,,1115,No,2.0,05m 34s,++,Europe , CMESWQ
2020-11-27 18:21:05,18,Crewmate,Win,7.0,Yes,Yes,,837,No,0.0,07m 13s,++,Europe , CMESWQ
2020-11-27 18:03:41,18,Crewmate,Loss,7.0,Yes,No,,1020,No,0.0,09m 34s,--,Europe , CMESWQ
2020-11-27 17:43:53,18,Crewmate,Win,7.0,Yes,Yes,,1208,No,0.0,11m 22s,++,Europe , CMESWQ
2020-11-27 17:19:40,18,Crewmate,Win,7.0,Yes,Yes,,894,No,0.0,07m 02s,++,Europe , CMESWQ
2020-11-27 17:03:44,18,Crewmate,Win,7.0,Yes,No,,888,No,1.0,06m 10s,++,Europe , CMESWQ
2020-11-27 16:45:07,18,Crewmate,Win,7.0,Yes,Yes,,1049,No,0.0,11m 29s,++,Europe , CMESWQ
2020-11-27 16:22:35,18,Crewmate,Loss,7.0,Yes,No,,731,No,1.0,02m 31s,--,Europe , CMESWQ
2020-11-27 15:57:29,18,Crewmate,Loss,7.0,Yes,Yes,,821,No,1.0,13m 25s,--,Europe , ACLNSF
2020-11-27 00:49:45,18,Imposter,Win,,,,4.0,915,No,,,+++,Europe , ATIEWQ
2020-11-27 00:31:05,18,Crewmate,Loss,7.0,Yes,No,,766,No,0.0,09m 26s,--,Europe , ATIEWQ
2020-11-27 00:17:38,18,Crewmate,Win,7.0,Yes,No,,961,No,2.0,08m 30s,++,Europe , ATIEWQ
2020-11-26 23:54:22,18,Crewmate,Win,7.0,Yes,Yes,,799,No,2.0,05m 30s,++,Europe , ATIEWQ
2020-11-26 23:31:45,18,Crewmate,Win,8.0,Yes,Yes,,993,No,0.0,16m 32s,++,Europe , SJHCDF
2020-11-26 23:13:04,18,Crewmate,Win,4.0,No,Yes,,523,No,0.0,,++,Europe , SJHCDF
2020-11-26 23:01:32,18,Crewmate,Loss,4.0,No,Yes,,631,No,0.0,,---,Europe , SJHCDF
2020-11-26 22:45:47,18,Imposter,Loss,,,,1.0,407,No,,,--,Europe , SJHCDF
2020-11-26 22:36:27,18,Crewmate,Win,8.0,Yes,No,,532,No,1.0,06m 34s,++,Europe , SJHCDF
2020-11-26 22:25:16,18,Crewmate,Loss,5.0,No,No,,361,No,0.0,,---,Europe , SJHCDF
2020-11-26 22:11:47,18,Crewmate,Win,8.0,Yes,No,,952,No,1.0,05m 49s,++,Europe , SJHCDF
2020-11-26 21:49:16,18,Crewmate,Win,8.0,Yes,No,,661,No,0.0,09m 06s,++,Europe , SJHCDF
2020-11-26 21:34:25,18,Crewmate,Win,8.0,Yes,No,,1175,No,0.0,12m 38s,++,Europe , SJHCDF
2020-11-26 21:10:24,18,Crewmate,Loss,8.0,Yes,No,,1178,No,1.0,05m 30s,--,Europe , SJHCDF
2020-11-26 20:46:55,18,Crewmate,Loss,6.0,No,No,,680,No,1.0,,---,Europe , SJHCDF
2020-11-26 20:30:23,18,Crewmate,Win,5.0,No,No,,442,No,1.0,,++,Europe , SJHCDF
2020-11-26 20:16:01,18,Crewmate,Win,7.0,No,Yes,,342,No,0.0,,++,Europe , SJHCDF
2020-11-26 20:04:33,18,Crewmate,Win,7.0,Yes,Yes,,998,No,0.0,06m 17s,++,Europe , IMZDKF
2020-11-26 19:15:17,18,Crewmate,Win,7.0,Yes,No,,1169,No,1.0,18m 30s,++,Europe , IMZDKF
2020-11-26 18:53:39,18,Crewmate,Win,7.0,Yes,Yes,,926,No,1.0,07m 21s,++,Europe , IMZDKF
2020-11-26 18:29:24,18,Crewmate,Loss,5.0,No,Yes,,548,No,0.0,,---,Europe , IMZDKF
2020-11-26 18:18:20,18,Crewmate,Win,7.0,Yes,Yes,,704,No,0.0,07m 51s,++,Europe , IMZDKF
2020-11-26 18:03:59,18,Crewmate,Loss,7.0,Yes,Yes,,1148,No,3.0,06m 15s,--,Europe , IMZDKF
2020-11-26 17:43:14,18,Crewmate,Win,6.0,No,No,,576,No,0.0,,++,Europe , IMZDKF
2020-11-26 17:29:57,18,Imposter,Win,,,,3.0,524,No,,,+++,Europe , IMZDKF
2020-11-26 17:19:32,18,Crewmate,Win,7.0,Yes,No,,638,No,0.0,09m 38s,++,Europe , IMZDKF
2020-11-26 17:04:48,18,Imposter,Win,,,,3.0,1011,No,,,+++,Europe , IMZDKF
2020-11-26 16:45:42,18,Crewmate,Win,7.0,Yes,Yes,,666,No,0.0,06m 15s,++,Europe , IMZDKF
2020-11-26 16:33:19,18,Crewmate,Win,6.0,No,No,,368,No,2.0,,++,Europe , IMZDKF
2020-11-26 14:14:35,18,Crewmate,Win,7.0,Yes,No,,1181,No,3.0,09m 25s,++,Europe , QKUZDF
2020-11-26 13:52:05,18,Crewmate,Win,4.0,No,No,,945,No,0.0,,++,Europe , QKUZDF
2020-11-26 13:29:20,18,Imposter,Loss,,,,4.0,993,Yes,,,-,Europe , QKUZDF
2020-11-26 13:12:02,18,Imposter,Loss,,,,1.0,606,Yes,,,--,Europe , QKUZDF
2020-11-26 12:59:34,18,Imposter,Win,,,,1.0,230,No,,,,Europe , QKUZDF
2020-11-26 12:53:23,18,Crewmate,Win,7.0,Yes,No,,379,No,1.0,05m 16s,++,Europe , QKUZDF
2020-11-26 12:46:42,18,Imposter,Loss,,,,1.0,406,No,,,--,Europe , QKUZDF
2020-11-25 02:09:55,18,Imposter,Win,,,,2.0,852,No,,,+++,Europe , MRISXQ
2020-11-25 01:54:29,18,Crewmate,Win,3.0,No,Yes,,663,No,1.0,,++,Europe , MRISXQ
2020-11-25 01:40:10,18,Crewmate,Win,7.0,Yes,No,,668,No,0.0,09m 53s,++,Europe , LGXHBF
2020-11-25 01:26:51,18,Imposter,Win,,,,2.0,1001,No,,,+++,Europe , LGXHBF
2020-11-25 01:07:24,18,Crewmate,Win,7.0,Yes,No,,822,No,0.0,12m 50s,++,Europe , LGXHBF
2020-11-25 00:52:32,18,Crewmate,Win,7.0,Yes,No,,866,No,1.0,09m 39s,++,Europe , LGXHBF
2020-11-25 00:36:06,18,Crewmate,Win,0.0,No,Yes,,912,No,0.0,,,Europe , LGXHBF
2020-11-25 00:18:37,18,Imposter,Win,,,,2.0,249,No,,,,Europe , LGXHBF
2020-11-25 00:12:48,18,Crewmate,Win,1.0,No,No,,137,No,0.0,,,Europe , KMHHGF
2020-11-25 00:04:56,18,Crewmate,Win,1.0,No,No,,200,No,0.0,,,Europe , URPGIF
2020-12-22 02:22:28,19,Crewmate,Loss,2.0,No,Yes,,432,No,0.0,,---,NA , NHORMF
2020-12-22 02:07:52,19,Crewmate,Win,5.0,No,Yes,,796,No,0.0,,++,NA , NHORMF
2020-12-22 01:52:42,19,Crewmate,Loss,2.0,No,No,,404,No,0.0,,---,NA , NHORMF
2020-12-22 01:43:27,19,Crewmate,Loss,3.0,No,Yes,,788,No,1.0,,---,NA , NHORMF
2020-12-22 01:28:19,19,Imposter,Win,,,,1.0,398,No,,,+++,NA , NHORMF
2020-12-21 04:10:38,19,Crewmate,Loss,6.0,No,Yes,,800,No,0.0,,---,NA , UETNFF
2020-12-21 03:41:09,19,Crewmate,Win,3.0,No,No,,853,No,1.0,,++,NA , FVNGZF
2020-12-21 03:25:48,19,Crewmate,Win,7.0,Yes,No,,839,No,0.0,11m 40s,++,NA , FVNGZF
2020-12-21 03:10:52,19,Crewmate,Loss,4.0,No,Yes,,901,No,0.0,,---,NA , FVNGZF
2020-12-21 02:54:25,19,Crewmate,Win,7.0,Yes,Yes,,1183,No,0.0,08m 45s,++,NA , FVNGZF
2020-12-21 02:32:38,19,Imposter,Win,,,,2.0,544,No,,,+++,NA , FVNGZF
2020-12-21 02:22:19,19,Crewmate,Win,7.0,Yes,Yes,,885,No,0.0,14m 44s,++,NA , FVNGZF
2020-12-20 01:07:15,19,Crewmate,Win,5.0,No,Yes,,755,No,0.0,,++,NA , HMUMOF
2020-12-20 00:51:43,19,Crewmate,Win,8.0,Yes,No,,1133,No,0.0,18m 20s,++,NA , HMUMOF
2020-12-20 00:28:02,19,Crewmate,Win,3.0,No,No,,270,No,1.0,,,NA , HMUMOF
2020-12-19 06:44:18,19,Crewmate,Win,3.0,No,No,,827,No,1.0,,++,NA , ASJXIF
2020-12-19 06:29:45,19,Imposter,Win,,,,1.0,469,No,,,+++,NA , ASJXIF
2020-12-19 06:21:04,19,Imposter,Win,,,,3.0,630,No,,,+++,NA , ASJXIF
2020-12-19 06:09:49,19,Imposter,Win,,,,2.0,943,No,,,+++,NA , ASJXIF
2020-12-19 05:50:19,19,Crewmate,Loss,8.0,Yes,Yes,,825,No,0.0,13m 05s,--,NA , ASJXIF
2020-12-19 05:34:51,19,Crewmate,Win,4.0,No,Yes,,813,No,0.0,,++,NA , ASJXIF
2020-12-19 05:20:09,19,Crewmate,Loss,6.0,No,Yes,,479,No,0.0,,---,NA , ASJXIF
2020-12-19 05:09:58,19,Imposter,Win,,,,4.0,955,No,,,+++,NA , ASJXIF
2020-12-19 04:51:02,19,Crewmate,Loss,3.0,No,No,,634,No,1.0,,---,NA , ASJXIF
2020-12-19 04:37:49,19,Crewmate,Win,4.0,No,No,,1005,No,0.0,,++,NA , ASJXIF
2020-12-19 04:20:44,19,Crewmate,Win,4.0,No,Yes,,516,No,0.0,,++,NA , ASJXIF
2020-12-19 04:11:18,19,Crewmate,Loss,5.0,No,Yes,,461,No,0.0,,---,NA , ASJXIF
2020-12-19 03:59:34,19,Imposter,Win,,,,3.0,541,No,,,+++,NA , ASJXIF
2020-12-19 03:36:17,19,Crewmate,Loss,8.0,Yes,No,,998,No,0.0,09m 32s,--,NA , JYJKBF
2020-12-19 03:17:31,19,Crewmate,Loss,8.0,Yes,Yes,,1360,No,0.0,14m 49s,--,NA , JYJKBF
2020-12-19 02:52:48,19,Crewmate,Loss,8.0,Yes,Yes,,691,No,0.0,08m 14s,--,NA , JYJKBF
2020-12-19 02:39:45,19,Imposter,Win,,,,3.0,725,No,,,+++,NA , JYJKBF
2020-12-19 02:17:51,19,Crewmate,Win,0.0,No,Yes,,291,No,0.0,,,NA , IUSDXQ
2020-12-18 04:22:35,19,Crewmate,Loss,9.0,Yes,Yes,,1137,No,1.0,11m 23s,--,NA , OVGUMF
2020-12-18 04:02:30,19,Imposter,Win,,,,1.0,488,No,,,+++,NA , OVGUMF
2020-12-18 03:52:08,19,Imposter,Win,,,,4.0,1005,No,,,+++,NA , OVGUMF
